Date,AAPL,MSFT,AMZN,GOOGL,BRK-B,TSLA,NVDA,GOOG,UNH,JPM,AVGO,V,BAC,HD,MA,MRK,ABBV,LLY,UPS,CAT
06/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
07/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
08/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
09/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
12/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
13/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
14/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
15/04/2021,0.20,0.20,-0.10,0.09,-0.10,0.20,-0.04,-0.10,0.16,0.17,0.01,-0.10,-0.10,0.20,0.11,0.10,-0.10,0.20,0.08,-0.08
16/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
19/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
20/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
21/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
22/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
23/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
26/04/2021,0.20,0.20,-0.10,0.13,-0.10,0.20,-0.02,-0.08,0.16,0.14,0.01,-0.10,-0.10,0.20,0.12,0.05,-0.10,0.20,0.09,-0.09
27/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
28/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
29/04/2021,0.20,0.20,-0.10,0.05,-0.10,0.20,-0.03,0.02,0.14,0.13,-0.01,-0.10,-0.10,0.20,0.11,0.04,-0.10,0.20,0.14,-0.10
30/04/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
03/05/2021,0.20,0.20,-0.10,0.14,-0.10,0.20,-0.03,-0.10,0.13,0.14,0.02,-0.10,-0.10,0.20,0.10,0.09,-0.10,0.20,0.09,-0.08
04/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.19,0.15,0.13,-0.01,-0.10,-0.10,0.20,0.04,0.04,-0.10,0.20,0.19,-0.10
05/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.19,0.15,0.13,-0.01,-0.10,-0.10,0.20,0.04,0.04,-0.10,0.20,0.19,-0.10
06/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.19,0.15,0.13,-0.01,-0.10,-0.10,0.20,0.04,0.04,-0.10,0.20,0.19,-0.10
07/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.19,0.15,0.13,-0.01,-0.10,-0.10,0.20,0.04,0.04,-0.10,0.20,0.19,-0.10
10/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.19,0.15,0.13,-0.01,-0.10,-0.10,0.20,0.04,0.04,-0.10,0.20,0.19,-0.10
11/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.18,0.15,-0.02,-0.10,-0.10,0.20,0.02,0.04,-0.10,0.20,0.20,-0.10
12/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.17,0.15,-0.02,-0.10,-0.10,0.20,0.04,0.04,-0.10,0.20,0.19,-0.10
13/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.17,0.15,-0.03,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
14/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
17/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
18/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
19/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
20/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
21/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
24/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
25/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.03,0.16,0.16,0.17,-0.02,-0.10,-0.10,0.20,0.02,0.05,-0.10,0.20,0.19,-0.10
26/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.02,0.19,0.14,0.20,-0.03,-0.10,-0.10,0.20,0.00,0.04,-0.10,0.20,0.17,-0.10
27/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.02,0.19,0.14,0.20,-0.03,-0.10,-0.10,0.20,0.00,0.04,-0.10,0.20,0.17,-0.10
28/05/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.02,0.19,0.14,0.20,-0.03,-0.10,-0.10,0.20,0.00,0.04,-0.10,0.20,0.17,-0.10
01/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,-0.02,0.19,0.14,0.20,-0.03,-0.10,-0.10,0.20,0.00,0.04,-0.10,0.20,0.17,-0.10
02/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
03/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
04/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
07/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
08/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
09/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
10/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
11/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
14/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
15/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
16/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
17/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
18/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
21/06/2021,0.20,0.20,-0.10,-0.10,-0.07,0.20,-0.02,0.18,0.16,0.20,-0.02,-0.10,-0.10,0.20,-0.01,-0.01,-0.10,0.20,0.18,-0.10
22/06/2021,0.20,0.20,-0.10,-0.10,-0.09,0.20,0.02,0.20,0.13,0.17,-0.04,-0.10,-0.10,0.16,-0.01,0.07,-0.10,0.20,0.19,-0.10
23/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
24/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
25/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
28/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
29/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
30/06/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
01/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
02/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
06/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
07/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
08/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.03,0.20,0.13,0.16,-0.03,-0.10,-0.10,0.19,-0.04,0.08,-0.10,0.20,0.20,-0.10
09/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
12/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
13/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.17,0.13,0.18,0.04,-0.10,-0.10,0.17,-0.06,0.06,-0.10,0.20,0.20,-0.10
14/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
15/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.02,0.19,0.13,0.16,-0.04,-0.10,-0.10,0.16,0.01,0.06,-0.10,0.20,0.20,-0.10
16/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.01,0.17,0.15,0.13,0.03,-0.10,-0.10,0.18,-0.03,0.06,-0.10,0.20,0.20,-0.10
19/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.03,0.05,-0.10,0.20,0.20,-0.08
20/07/2021,0.20,0.20,-0.10,-0.09,-0.10,0.20,0.00,0.19,0.15,0.09,0.03,-0.09,-0.08,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
21/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
22/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
23/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
26/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
27/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
28/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
29/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
30/07/2021,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.00,0.18,0.15,0.13,0.03,-0.09,-0.10,0.17,-0.02,0.06,-0.10,0.20,0.20,-0.10
02/08/2021,0.20,0.20,-0.10,-0.09,-0.09,0.20,0.01,0.18,0.16,0.10,0.04,-0.10,-0.10,0.20,0.02,0.04,-0.10,0.20,0.13,-0.10
03/08/2021,0.20,0.20,-0.10,-0.10,-0.09,0.20,0.02,0.20,0.17,0.10,0.04,-0.10,-0.10,0.20,0.00,0.04,-0.10,0.20,0.13,-0.10
04/08/2021,0.20,0.20,-0.10,-0.04,-0.10,0.20,0.02,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
05/08/2021,0.20,0.20,-0.10,-0.04,-0.10,0.20,0.02,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
06/08/2021,0.20,0.20,-0.10,-0.04,-0.10,0.20,0.02,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
09/08/2021,0.20,0.20,-0.10,0.05,-0.10,0.20,0.03,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
10/08/2021,0.20,0.20,-0.10,-0.04,-0.10,0.20,0.02,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
11/08/2021,0.20,0.20,-0.10,-0.04,-0.10,0.20,0.02,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
12/08/2021,0.20,0.20,-0.10,-0.04,-0.10,0.20,0.02,0.14,0.18,0.11,0.04,-0.10,-0.10,0.20,-0.03,0.04,-0.10,0.20,0.13,-0.10
13/08/2021,0.20,0.20,-0.10,-0.08,-0.10,0.20,0.00,0.20,0.14,0.18,0.05,-0.10,-0.10,0.20,-0.04,0.02,-0.10,0.20,0.11,-0.08
16/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
17/08/2021,0.20,0.20,-0.10,-0.08,-0.10,0.20,0.01,0.20,0.15,0.17,0.06,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
18/08/2021,0.20,0.20,-0.10,-0.09,-0.10,0.20,0.03,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
19/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
20/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
23/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.18,0.17,0.05,-0.10,-0.10,0.20,-0.10,0.03,-0.10,0.20,0.11,-0.09
24/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
25/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
26/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.14,0.14,0.17,0.05,-0.04,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
27/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
30/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
31/08/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
01/09/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
02/09/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
03/09/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.02,0.20,0.14,0.18,0.05,-0.10,-0.10,0.20,-0.07,0.02,-0.10,0.20,0.11,-0.09
07/09/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
08/09/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
09/09/2021,0.20,0.20,-0.10,-0.07,-0.10,0.20,0.01,0.20,0.14,0.17,0.05,-0.10,-0.10,0.20,-0.06,0.02,-0.10,0.20,0.11,-0.09
10/09/2021,0.20,0.20,-0.10,0.01,-0.10,0.20,0.02,0.20,0.15,0.20,0.02,-0.10,-0.10,0.20,-0.10,0.00,-0.10,0.20,0.10,-0.10
13/09/2021,0.20,0.20,-0.10,0.01,-0.10,0.20,0.02,0.20,0.15,0.20,0.02,-0.10,-0.10,0.20,-0.10,0.00,-0.10,0.20,0.10,-0.10
14/09/2021,0.20,0.20,-0.10,0.01,-0.10,0.20,0.02,0.20,0.15,0.20,0.02,-0.10,-0.10,0.20,-0.10,0.00,-0.10,0.20,0.10,-0.10
15/09/2021,0.20,0.20,-0.10,0.01,-0.10,0.20,0.02,0.20,0.15,0.20,0.02,-0.10,-0.10,0.20,-0.10,0.00,-0.10,0.20,0.10,-0.10
16/09/2021,0.20,0.20,-0.10,0.01,-0.10,0.20,0.02,0.20,0.15,0.20,0.02,-0.10,-0.10,0.20,-0.10,0.00,-0.10,0.20,0.10,-0.10
17/09/2021,0.20,0.20,-0.10,0.01,-0.10,0.20,0.02,0.20,0.15,0.20,0.02,-0.10,-0.10,0.20,-0.10,0.00,-0.10,0.20,0.10,-0.10
20/09/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.02,0.00,0.17,0.16,0.02,-0.10,-0.10,0.20,-0.10,-0.02,-0.10,0.20,0.14,-0.10
21/09/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.02,0.01,0.17,0.15,0.01,-0.10,-0.10,0.20,-0.10,-0.01,-0.10,0.20,0.15,-0.10
22/09/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.02,0.01,0.17,0.15,0.01,-0.10,-0.10,0.20,-0.10,-0.01,-0.10,0.20,0.15,-0.10
23/09/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.02,0.01,0.17,0.15,0.01,-0.10,-0.10,0.20,-0.10,-0.01,-0.10,0.20,0.15,-0.10
24/09/2021,0.20,0.20,-0.10,0.04,-0.10,0.20,0.03,0.16,0.15,0.20,0.01,-0.10,-0.10,0.20,-0.10,-0.01,-0.10,0.20,0.13,-0.10
27/09/2021,0.20,0.20,-0.10,0.04,-0.10,0.20,0.03,0.16,0.15,0.20,0.01,-0.10,-0.10,0.20,-0.10,-0.01,-0.10,0.20,0.13,-0.10
28/09/2021,0.20,0.20,-0.10,0.04,-0.10,0.20,0.03,0.16,0.15,0.20,0.01,-0.10,-0.10,0.20,-0.10,-0.01,-0.10,0.20,0.13,-0.10
29/09/2021,0.20,0.20,-0.10,0.11,-0.10,0.20,0.01,0.08,0.14,0.20,0.01,-0.10,-0.09,0.20,-0.10,-0.01,-0.10,0.20,0.14,-0.10
30/09/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.01,-0.02,0.14,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.01,-0.10,0.20,0.14,-0.10
01/10/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.01,-0.02,0.14,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.01,-0.10,0.20,0.14,-0.10
04/10/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.01,-0.02,0.14,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.01,-0.10,0.20,0.14,-0.10
05/10/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.01,-0.02,0.14,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.01,-0.10,0.20,0.14,-0.10
06/10/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.01,-0.02,0.14,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.01,-0.10,0.20,0.14,-0.10
07/10/2021,0.20,0.20,-0.10,0.20,-0.10,0.20,0.01,-0.02,0.14,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.01,-0.10,0.20,0.14,-0.10
08/10/2021,0.18,0.20,-0.10,0.20,-0.10,0.20,0.02,0.02,0.11,0.20,0.01,-0.10,-0.10,0.20,-0.09,0.05,-0.10,0.20,0.09,-0.10
11/10/2021,0.18,0.20,-0.10,0.20,-0.10,0.20,0.02,0.02,0.11,0.20,0.01,-0.10,-0.10,0.20,-0.09,0.05,-0.10,0.20,0.09,-0.10
12/10/2021,0.18,0.20,-0.10,0.20,-0.10,0.20,0.02,0.02,0.11,0.20,0.01,-0.10,-0.10,0.20,-0.09,0.05,-0.10,0.20,0.09,-0.10
13/10/2021,0.18,0.20,-0.10,0.20,-0.10,0.20,0.02,0.02,0.11,0.20,0.01,-0.10,-0.10,0.20,-0.09,0.05,-0.10,0.20,0.09,-0.10
14/10/2021,0.18,0.20,-0.10,0.12,-0.10,0.20,0.03,0.09,0.11,0.20,0.00,-0.10,-0.08,0.20,-0.10,0.04,-0.10,0.20,0.11,-0.10
15/10/2021,0.17,0.20,-0.10,0.15,-0.10,0.20,0.03,0.05,0.13,0.20,0.01,-0.10,-0.08,0.20,-0.10,0.02,-0.10,0.20,0.12,-0.10
18/10/2021,0.17,0.20,-0.10,0.20,-0.10,0.20,0.02,0.01,0.13,0.20,0.01,-0.10,-0.06,0.20,-0.10,0.00,-0.10,0.20,0.12,-0.10
19/10/2021,0.17,0.20,-0.10,0.20,-0.10,0.20,0.02,0.01,0.13,0.20,0.01,-0.10,-0.06,0.20,-0.10,0.00,-0.10,0.20,0.12,-0.10
20/10/2021,0.17,0.20,-0.10,0.20,-0.10,0.20,0.02,0.01,0.13,0.20,0.01,-0.10,-0.06,0.20,-0.10,0.00,-0.10,0.20,0.12,-0.10
21/10/2021,0.16,0.20,-0.10,0.07,-0.10,0.20,0.04,0.11,0.14,0.20,0.01,-0.10,-0.04,0.20,-0.10,0.01,-0.10,0.20,0.11,-0.10
22/10/2021,0.15,0.20,-0.10,0.14,-0.10,0.20,0.05,0.04,0.14,0.19,0.01,-0.10,-0.05,0.20,-0.10,0.01,-0.10,0.20,0.13,-0.10
25/10/2021,0.15,0.20,-0.10,0.14,-0.10,0.20,0.05,0.04,0.14,0.19,0.01,-0.10,-0.05,0.20,-0.10,0.01,-0.10,0.20,0.13,-0.10
26/10/2021,0.15,0.20,-0.10,0.14,-0.10,0.20,0.05,0.04,0.14,0.19,0.01,-0.10,-0.05,0.20,-0.10,0.01,-0.10,0.20,0.13,-0.10
27/10/2021,0.15,0.20,-0.10,0.14,-0.10,0.20,0.05,0.04,0.14,0.19,0.01,-0.10,-0.05,0.20,-0.10,0.01,-0.10,0.20,0.13,-0.10
28/10/2021,0.15,0.20,-0.10,0.14,-0.10,0.20,0.05,0.04,0.14,0.19,0.01,-0.10,-0.05,0.20,-0.10,0.01,-0.10,0.20,0.13,-0.10
29/10/2021,0.15,0.20,-0.10,0.14,-0.10,0.20,0.05,0.04,0.14,0.19,0.01,-0.10,-0.05,0.20,-0.10,0.01,-0.10,0.20,0.13,-0.10
